Call,Response
<KB> resto_paris_expensive_french_6stars <R_cuisine> french <R_address> resto_paris_expensive_french_6stars_address <R_location> paris <R_number> eight <R_price> expensive <R_rating> 6 <context> <user> good morning <system> hello what can i help you with today <query> can you make a restaurant reservation at resto_paris_expensive_french_6stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_bombay_moderate_italian_3stars <R_cuisine> italian <R_address> resto_bombay_moderate_italian_3stars_address <R_location> bombay <R_number> two <R_price> moderate <R_rating> 3 <context> <user> hi <system> hello what can i help you with today <query> can you book a table at resto_bombay_moderate_italian_3stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_rome_cheap_indian_2stars <R_cuisine> indian <R_address> resto_rome_cheap_indian_2stars_address <R_location> rome <R_number> two <R_price> cheap <R_rating> 2 <context> <user> hi <system> hello what can i help you with today <query> may i have a table at resto_rome_cheap_indian_2stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_madrid_expensive_french_8stars <R_cuisine> french <R_address> resto_madrid_expensive_french_8stars_address <R_location> madrid <R_number> four <R_price> expensive <R_rating> 8 <context> <user> hi <system> hello what can i help you with today <query> can you make a restaurant reservation at resto_madrid_expensive_french_8stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_madrid_expensive_spanish_4stars <R_cuisine> spanish <R_address> resto_madrid_expensive_spanish_4stars_address <R_location> madrid <R_number> six <R_price> expensive <R_rating> 4 <context> <user> hi <system> hello what can i help you with today <query> i'd like to book a table at resto_madrid_expensive_spanish_4stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_paris_cheap_italian_5stars <R_cuisine> italian <R_address> resto_paris_cheap_italian_5stars_address <R_location> paris <R_number> four <R_price> cheap <R_rating> 5 <context> <user> hi <system> hello what can i help you with today <query> may i have a table at resto_paris_cheap_italian_5stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_london_moderate_british_1stars <R_cuisine> british <R_address> resto_london_moderate_british_1stars_address <R_location> london <R_number> four <R_price> moderate <R_rating> 1 <context> <user> hi <system> hello what can i help you with today <query> i'd like to book a table at resto_london_moderate_british_1stars,great let me do the reservation
<query> good morning,hello what can i help you with today
<KB> resto_paris_cheap_italian_8stars <R_cuisine> italian <R_address> resto_paris_cheap_italian_8stars_address <R_location> paris <R_number> eight <R_price> cheap <R_rating> 8 <context> <user> good morning <system> hello what can i help you with today <query> can you book a table at resto_paris_cheap_italian_8stars,great let me do the reservation
<query> good morning,hello what can i help you with today
<KB> resto_rome_expensive_spanish_4stars <R_cuisine> spanish <R_address> resto_rome_expensive_spanish_4stars_address <R_location> rome <R_number> two <R_price> expensive <R_rating> 4 <context> <user> good morning <system> hello what can i help you with today <query> may i have a table at resto_rome_expensive_spanish_4stars,great let me do the reservation
<query> good morning,hello what can i help you with today
<KB> resto_madrid_expensive_french_7stars <R_cuisine> french <R_address> resto_madrid_expensive_french_7stars_address <R_location> madrid <R_number> six <R_price> expensive <R_rating> 7 <context> <user> good morning <system> hello what can i help you with today <query> can you book a table at resto_madrid_expensive_french_7stars,great let me do the reservation
<query> good morning,hello what can i help you with today
<KB> resto_bombay_cheap_italian_5stars <R_cuisine> italian <R_address> resto_bombay_cheap_italian_5stars_address <R_location> bombay <R_number> four <R_price> cheap <R_rating> 5 <context> <user> good morning <system> hello what can i help you with today <query> can you book a table at resto_bombay_cheap_italian_5stars,great let me do the reservation
<query> hello,hello what can i help you with today
<KB> resto_madrid_cheap_indian_6stars <R_cuisine> indian <R_address> resto_madrid_cheap_indian_6stars_address <R_location> madrid <R_number> four <R_price> cheap <R_rating> 6 <context> <user> hello <system> hello what can i help you with today <query> i'd like to book a table at resto_madrid_cheap_indian_6stars,great let me do the reservation
<query> hello,hello what can i help you with today
<KB> resto_london_expensive_french_5stars <R_cuisine> french <R_address> resto_london_expensive_french_5stars_address <R_location> london <R_number> two <R_price> expensive <R_rating> 5 <context> <user> hello <system> hello what can i help you with today <query> can you book a table at resto_london_expensive_french_5stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_london_cheap_french_8stars <R_cuisine> french <R_address> resto_london_cheap_french_8stars_address <R_location> london <R_number> eight <R_price> cheap <R_rating> 8 <context> <user> hi <system> hello what can i help you with today <query> may i have a table at resto_london_cheap_french_8stars,great let me do the reservation
<query> hello,hello what can i help you with today
<KB> resto_london_cheap_british_8stars <R_cuisine> british <R_address> resto_london_cheap_british_8stars_address <R_location> london <R_number> eight <R_price> cheap <R_rating> 8 <context> <user> hello <system> hello what can i help you with today <query> can you book a table at resto_london_cheap_british_8stars,great let me do the reservation
<query> hello,hello what can i help you with today
<KB> resto_madrid_expensive_french_2stars <R_cuisine> french <R_address> resto_madrid_expensive_french_2stars_address <R_location> madrid <R_number> four <R_price> expensive <R_rating> 2 <context> <user> hello <system> hello what can i help you with today <query> may i have a table at resto_madrid_expensive_french_2stars,great let me do the reservation
<query> good morning,hello what can i help you with today
<KB> resto_madrid_moderate_italian_5stars <R_cuisine> italian <R_address> resto_madrid_moderate_italian_5stars_address <R_location> madrid <R_number> eight <R_price> moderate <R_rating> 5 <context> <user> good morning <system> hello what can i help you with today <query> can you book a table at resto_madrid_moderate_italian_5stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_bombay_moderate_british_4stars <R_cuisine> british <R_address> resto_bombay_moderate_british_4stars_address <R_location> bombay <R_number> eight <R_price> moderate <R_rating> 4 <context> <user> hi <system> hello what can i help you with today <query> can you make a restaurant reservation at resto_bombay_moderate_british_4stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_bombay_expensive_italian_7stars <R_cuisine> italian <R_address> resto_bombay_expensive_italian_7stars_address <R_location> bombay <R_number> four <R_price> expensive <R_rating> 7 <context> <user> hi <system> hello what can i help you with today <query> i'd like to book a table at resto_bombay_expensive_italian_7stars,great let me do the reservation
<query> good morning,hello what can i help you with today
<KB> resto_bombay_cheap_italian_5stars <R_cuisine> italian <R_address> resto_bombay_cheap_italian_5stars_address <R_location> bombay <R_number> four <R_price> cheap <R_rating> 5 <context> <user> good morning <system> hello what can i help you with today <query> can you book a table at resto_bombay_cheap_italian_5stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_rome_expensive_british_6stars <R_cuisine> british <R_address> resto_rome_expensive_british_6stars_address <R_location> rome <R_number> four <R_price> expensive <R_rating> 6 <context> <user> hi <system> hello what can i help you with today <query> may i have a table at resto_rome_expensive_british_6stars,great let me do the reservation
<query> hello,hello what can i help you with today
<KB> resto_rome_expensive_british_6stars <R_cuisine> british <R_address> resto_rome_expensive_british_6stars_address <R_location> rome <R_number> four <R_price> expensive <R_rating> 6 <context> <user> hello <system> hello what can i help you with today <query> can you make a restaurant reservation at resto_rome_expensive_british_6stars,great let me do the reservation
