Call,Response
<context> <user> i'd like to book a table for eight in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> i'd like to book a table for eight in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish paris eight moderate
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british food,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <query> paris please,how many people would be in your party
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> paris please <system> how many people would be in your party <query> for six please,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> paris please <system> how many people would be in your party <user> for six please <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> paris please <system> how many people would be in your party <user> for six please <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call british paris six cheap
<query> can you make a restaurant reservation with italian cuisine,i'm on it
