Call,Response
<context> <user> may i have a table with spanish cuisine in a moderate price range in london <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> we will be six <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish london six moderate
<query> can you book a table for two,i'm on it
<context> <user> can you book a table for two <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love british food,where should it be
<context> <user> can you book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> where should it be <query> london please,which price range are looking for
<context> <user> can you book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> where should it be <user> london please <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> can you book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> where should it be <user> london please <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british london two expensive
<query> may i have a table for eight people in rome with british food,i'm on it
<context> <user> may i have a table for eight people in rome with british food <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> may i have a table for eight people in rome with british food <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> may i have a table for eight people in rome with british food <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome eight moderate
