Call,Response
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in rome <system> how many people would be in your party <user>  for eight people please <system> which price range are looking for <user>  i am looking for a expensive restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_french_8stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_french_4stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_rome_expensive_french_1stars
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in rome <system> how many people would be in your party <user>  for eight people please <system> which price range are looking for <user>  i am looking for a expensive restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_french_8stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_french_4stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_french_1stars <query>  that looks great,great let me do the reservation
<query>  hello,hello what can i help you with today
<query>  can you book a table in madrid,i'm on it
<context> <user>  can you book a table in madrid <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  can you book a table in madrid <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with italian food,how many people would be in your party
<context> <user>  can you book a table in madrid <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with italian food <system> how many people would be in your party <query>  we will be eight,which price range are looking for
<context> <user>  can you book a table in madrid <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with italian food <system> how many people would be in your party <user>  we will be eight <system> which price range are looking for <query>  in a cheap price range please,ok let me look into some options for you
<context> <user>  can you book a table in madrid <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with italian food <system> how many people would be in your party <user>  we will be eight <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_madrid_cheap_italian_7stars
<context> <user>  can you book a table in madrid <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with italian food <system> how many people would be in your party <user>  we will be eight <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_madrid_cheap_italian_7stars <query>  no i don't like that,sure let me find an other option for you
