Call,Response,Count
with thai cuisine,where should it be,383
in hanoi,how many people would be in your party,383
for eight people please,ok let me look into some options for you,383
<SILENCE>,api_call thai hanoi eight cheap,383
can you book a table with thai cuisine in a moderate price range,i'm on it,384
<SILENCE>,where should it be,384
in beijing,how many people would be in your party,384
for four please,ok let me look into some options for you,384
<SILENCE>,api_call thai beijing four moderate,384
may i have a table for six in seoul in a cheap price range with vietnamese cuisine,i'm on it,385
<SILENCE>,ok let me look into some options for you,385
<SILENCE>,api_call vietnamese seoul six cheap,385
i'd like to book a table for six people in a cheap price range,i'm on it,386
<SILENCE>,any preference on a type of cuisine,386
with vietnamese cuisine,where should it be,386
in hanoi,ok let me look into some options for you,386
<SILENCE>,api_call vietnamese hanoi six cheap,386
i'd like to book a table for two people with thai cuisine,i'm on it,387
<SILENCE>,where should it be,387
seoul please,which price range are looking for,387
i am looking for a moderate restaurant,ok let me look into some options for you,387
<SILENCE>,api_call thai seoul two moderate,387
can you make a restaurant reservation with japanese cuisine,i'm on it,388
<SILENCE>,where should it be,388
in seoul,how many people would be in your party,388
for four please,which price range are looking for,388
i am looking for a cheap restaurant,ok let me look into some options for you,388
<SILENCE>,api_call japanese seoul four cheap,388
can you make a restaurant reservation,i'm on it,389
<SILENCE>,any preference on a type of cuisine,389
with korean food,where should it be,389
in tokyo,how many people would be in your party,389
for six people please,which price range are looking for,389
i am looking for a cheap restaurant,ok let me look into some options for you,389
<SILENCE>,api_call korean tokyo six cheap,389
can you book a table with thai food,i'm on it,390
<SILENCE>,where should it be,390
in tokyo,how many people would be in your party,390
for six people please,which price range are looking for,390
i am looking for a expensive restaurant,ok let me look into some options for you,390
<SILENCE>,api_call thai tokyo six expensive,390
may i have a table for four people in tokyo in a expensive price range with vietnamese cuisine,i'm on it,391
<SILENCE>,ok let me look into some options for you,391
<SILENCE>,api_call vietnamese tokyo four expensive,391
can you book a table for four people in a cheap price range,i'm on it,392
<SILENCE>,any preference on a type of cuisine,392
i love korean food,where should it be,392
hanoi please,ok let me look into some options for you,392
<SILENCE>,api_call korean hanoi four cheap,392
can you book a table,i'm on it,393
<SILENCE>,any preference on a type of cuisine,393
with korean cuisine,where should it be,393
in tokyo,how many people would be in your party,393
we will be six,which price range are looking for,393
in a expensive price range please,ok let me look into some options for you,393
<SILENCE>,api_call korean tokyo six expensive,393
i'd like to book a table with thai cuisine in a moderate price range for six people,i'm on it,394
<SILENCE>,where should it be,394
in beijing,ok let me look into some options for you,394
<SILENCE>,api_call thai beijing six moderate,394
can you book a table for six people in a cheap price range,i'm on it,395
<SILENCE>,any preference on a type of cuisine,395
i love vietnamese food,where should it be,395
bangkok please,ok let me look into some options for you,395
<SILENCE>,api_call vietnamese bangkok six cheap,395
can you book a table,i'm on it,396
<SILENCE>,any preference on a type of cuisine,396
i love cantonese food,where should it be,396
in tokyo,how many people would be in your party,396
we will be two,which price range are looking for,396
i am looking for a expensive restaurant,ok let me look into some options for you,396
<SILENCE>,api_call cantonese tokyo two expensive,396
can you make a restaurant reservation,i'm on it,397
<SILENCE>,any preference on a type of cuisine,397
i love thai food,where should it be,397
bangkok please,how many people would be in your party,397
we will be four,which price range are looking for,397
i am looking for a moderate restaurant,ok let me look into some options for you,397
<SILENCE>,api_call thai bangkok four moderate,397
can you book a table with thai cuisine in a cheap price range for four in seoul,i'm on it,398
<SILENCE>,ok let me look into some options for you,398
<SILENCE>,api_call thai seoul four cheap,398
i'd like to book a table with vietnamese food in a cheap price range,i'm on it,399
<SILENCE>,where should it be,399
seoul please,how many people would be in your party,399
for eight please,ok let me look into some options for you,399
<SILENCE>,api_call vietnamese seoul eight cheap,399
i'd like to book a table in a expensive price range in hanoi with cantonese cuisine,i'm on it,400
<SILENCE>,how many people would be in your party,400
for six people please,ok let me look into some options for you,400
<SILENCE>,api_call cantonese hanoi six expensive,400
can you book a table in a expensive price range,i'm on it,401
<SILENCE>,any preference on a type of cuisine,401
i love korean food,where should it be,401
seoul please,how many people would be in your party,401
for six people please,ok let me look into some options for you,401
<SILENCE>,api_call korean seoul six expensive,401
can you make a restaurant reservation in hanoi for six people in a moderate price range with vietnamese cuisine,i'm on it,402
<SILENCE>,ok let me look into some options for you,402
<SILENCE>,api_call vietnamese hanoi six moderate,402
may i have a table with korean food,i'm on it,403
<SILENCE>,where should it be,403
tokyo please,how many people would be in your party,403
for eight people please,which price range are looking for,403
in a cheap price range please,ok let me look into some options for you,403
<SILENCE>,api_call korean tokyo eight cheap,403
can you make a restaurant reservation in bangkok with korean cuisine in a moderate price range,i'm on it,404
