Call,Response,Count
i'd like to book a table in bombay with italian cuisine,i'm on it,292
<SILENCE>,how many people would be in your party,292
we will be two,which price range are looking for,292
i am looking for a moderate restaurant,ok let me look into some options for you,292
<SILENCE>,api_call italian bombay two moderate,292
can you book a table with french food,i'm on it,293
<SILENCE>,where should it be,293
bombay please,how many people would be in your party,293
we will be four,which price range are looking for,293
in a moderate price range please,ok let me look into some options for you,293
<SILENCE>,api_call french bombay four moderate,293
i'd like to book a table in a expensive price range for two in london with french food,i'm on it,294
<SILENCE>,ok let me look into some options for you,294
<SILENCE>,api_call french london two expensive,294
can you book a table in london with british cuisine,i'm on it,295
<SILENCE>,how many people would be in your party,295
for eight please,which price range are looking for,295
in a expensive price range please,ok let me look into some options for you,295
<SILENCE>,api_call british london eight expensive,295
may i have a table,i'm on it,296
<SILENCE>,any preference on a type of cuisine,296
i love spanish food,where should it be,296
in paris,how many people would be in your party,296
for eight please,which price range are looking for,296
i am looking for a expensive restaurant,ok let me look into some options for you,296
<SILENCE>,api_call spanish paris eight expensive,296
i'd like to book a table in paris with indian cuisine in a moderate price range,i'm on it,297
<SILENCE>,how many people would be in your party,297
for two people please,ok let me look into some options for you,297
<SILENCE>,api_call indian paris two moderate,297
can you make a restaurant reservation in a expensive price range with indian food for eight people,i'm on it,298
<SILENCE>,where should it be,298
in rome,ok let me look into some options for you,298
<SILENCE>,api_call indian rome eight expensive,298
can you book a table in a expensive price range,i'm on it,299
<SILENCE>,any preference on a type of cuisine,299
i love french food,where should it be,299
in rome,how many people would be in your party,299
we will be six,ok let me look into some options for you,299
<SILENCE>,api_call french rome six expensive,299
i'd like to book a table in paris with spanish cuisine,i'm on it,300
<SILENCE>,how many people would be in your party,300
for four please,which price range are looking for,300
in a moderate price range please,ok let me look into some options for you,300
<SILENCE>,api_call spanish paris four moderate,300
may i have a table in paris,i'm on it,301
<SILENCE>,any preference on a type of cuisine,301
with spanish cuisine,how many people would be in your party,301
for two people please,which price range are looking for,301
in a expensive price range please,ok let me look into some options for you,301
<SILENCE>,api_call spanish paris two expensive,301
i'd like to book a table in a moderate price range for eight people,i'm on it,302
<SILENCE>,any preference on a type of cuisine,302
with british food,where should it be,302
in bombay,ok let me look into some options for you,302
<SILENCE>,api_call british bombay eight moderate,302
i'd like to book a table,i'm on it,303
<SILENCE>,any preference on a type of cuisine,303
i love indian food,where should it be,303
bombay please,how many people would be in your party,303
for eight please,which price range are looking for,303
i am looking for a expensive restaurant,ok let me look into some options for you,303
<SILENCE>,api_call indian bombay eight expensive,303
can you book a table for six people in a expensive price range in madrid,i'm on it,304
<SILENCE>,any preference on a type of cuisine,304
with italian cuisine,ok let me look into some options for you,304
<SILENCE>,api_call italian madrid six expensive,304
i'd like to book a table for two in a cheap price range in paris,i'm on it,305
<SILENCE>,any preference on a type of cuisine,305
with italian cuisine,ok let me look into some options for you,305
<SILENCE>,api_call italian paris two cheap,305
can you book a table in london for eight with indian cuisine in a expensive price range,i'm on it,306
<SILENCE>,ok let me look into some options for you,306
<SILENCE>,api_call indian london eight expensive,306
can you make a restaurant reservation,i'm on it,307
<SILENCE>,any preference on a type of cuisine,307
with indian food,where should it be,307
london please,how many people would be in your party,307
