Call,Response,Count
instead could it be in madrid,sure is there anything else to update,238
no,ok let me look into some options for you,238
 <SILENCE>,api_call spanish madrid four cheap,238
 thank you,you're welcome,238
may i have a table with british cuisine in a moderate price range in london for eight people,i'm on it,239
<SILENCE>,ok let me look into some options for you,239
<SILENCE>,api_call british london eight moderate,239
instead could it be for four,sure is there anything else to update,239
actually i would prefer with indian food,sure is there anything else to update,239
no,ok let me look into some options for you,239
<SILENCE>,api_call indian london four moderate,239
you rock,you're welcome,239
i'd like to book a table with british cuisine in london in a moderate price range for eight,i'm on it,240
<SILENCE>,ok let me look into some options for you,240
<SILENCE>,api_call british london eight moderate,240
instead could it be for four,sure is there anything else to update,240
no,ok let me look into some options for you,240
<SILENCE>,api_call british london four moderate,240
thanks,you're welcome,240
may i have a table for eight in a moderate price range in london with spanish cuisine,i'm on it,241
<SILENCE>,ok let me look into some options for you,241
<SILENCE>,api_call spanish london eight moderate,241
actually i would prefer in rome,sure is there anything else to update,241
actually i would prefer for two,sure is there anything else to update,241
instead could it be in a cheap price range,sure is there anything else to update,241
no,ok let me look into some options for you,241
<SILENCE>,api_call spanish rome two cheap,241
 thanks,you're welcome,241
can you make a restaurant reservation in a moderate price range with french cuisine for two people in paris,i'm on it,242
<SILENCE>,ok let me look into some options for you,242
<SILENCE>,api_call french paris two moderate,242
actually i would prefer in a expensive price range,sure is there anything else to update,242
actually i would prefer in madrid,sure is there anything else to update,242
actually i would prefer with italian food,sure is there anything else to update,242
actually i would prefer for eight,sure is there anything else to update,242
no,ok let me look into some options for you,242
 <SILENCE>,api_call italian madrid eight expensive,242
 you rock,you're welcome,242
i'd like to book a table in a moderate price range in paris with french cuisine for six people,i'm on it,243
<SILENCE>,ok let me look into some options for you,243
<SILENCE>,api_call french paris six moderate,243
instead could it be with italian food,sure is there anything else to update,243
actually i would prefer in bombay,sure is there anything else to update,243
no,ok let me look into some options for you,243
<SILENCE>,api_call italian bombay six moderate,243
thanks,you're welcome,243
can you make a restaurant reservation in madrid for eight with indian cuisine in a expensive price range,i'm on it,244
<SILENCE>,ok let me look into some options for you,244
<SILENCE>,api_call indian madrid eight expensive,244
actually i would prefer with french cuisine,sure is there anything else to update,244
instead could it be in london,sure is there anything else to update,244
instead could it be in a cheap price range,sure is there anything else to update,244
instead could it be for two,sure is there anything else to update,244
no,ok let me look into some options for you,244
 <SILENCE>,api_call french london two cheap,244
 thanks,you're welcome,244
can you make a restaurant reservation for four in madrid in a expensive price range with spanish cuisine,i'm on it,245
<SILENCE>,ok let me look into some options for you,245
<SILENCE>,api_call spanish madrid four expensive,245
actually i would prefer for six,sure is there anything else to update,245
actually i would prefer with italian food,sure is there anything else to update,245
