Call,Response,KB,Count
 no this does not work for me,sure let me find an other option for you,<KB> resto_bangkok_moderate_cantonese_3stars resto_bangkok_moderate_cantonese_8stars ,139
 <SILENCE>,what do you think of this option: resto_bangkok_moderate_cantonese_7stars,<KB> resto_bangkok_moderate_cantonese_3stars resto_bangkok_moderate_cantonese_8stars ,139
 no this does not work for me,sure let me find an other option for you,<KB> resto_bangkok_moderate_cantonese_3stars resto_bangkok_moderate_cantonese_8stars ,139
 <SILENCE>,what do you think of this option: resto_bangkok_moderate_cantonese_3stars,<KB> resto_bangkok_moderate_cantonese_3stars resto_bangkok_moderate_cantonese_8stars ,139
 let's do it,great let me do the reservation,<KB> resto_bangkok_moderate_cantonese_3stars resto_bangkok_moderate_cantonese_8stars ,139
 hello,hello what can i help you with today,,140
 can you book a table with thai cuisine in hanoi for six in a moderate price range,i'm on it,<KB> resto_hanoi_moderate_thai_2stars resto_hanoi_moderate_thai_5stars ,140
 <SILENCE>,ok let me look into some options for you,<KB> resto_hanoi_moderate_thai_2stars resto_hanoi_moderate_thai_5stars ,140
 <SILENCE>,what do you think of this option: resto_hanoi_moderate_thai_8stars,<KB> resto_hanoi_moderate_thai_2stars resto_hanoi_moderate_thai_5stars ,140
 do you have something else,sure let me find an other option for you,<KB> resto_hanoi_moderate_thai_2stars resto_hanoi_moderate_thai_5stars ,140
 <SILENCE>,what do you think of this option: resto_hanoi_moderate_thai_5stars,<KB> resto_hanoi_moderate_thai_2stars resto_hanoi_moderate_thai_5stars ,140
 do you have something else,sure let me find an other option for you,<KB> resto_hanoi_moderate_thai_2stars resto_hanoi_moderate_thai_5stars ,140
 <SILENCE>,what do you think of this option: resto_hanoi_moderate_thai_2stars,<KB> resto_hanoi_moderate_thai_2stars resto_hanoi_moderate_thai_5stars ,140
 that looks great,great let me do the reservation,<KB> resto_hanoi_moderate_thai_2stars resto_hanoi_moderate_thai_5stars ,140
 good morning,hello what can i help you with today,,141
 i'd like to book a table,i'm on it,<KB> resto_seoul_cheap_vietnamese_1stars resto_seoul_cheap_vietnamese_5stars ,141
 <SILENCE>,any preference on a type of cuisine,<KB> resto_seoul_cheap_vietnamese_1stars resto_seoul_cheap_vietnamese_5stars ,141
 with vietnamese food,where should it be,<KB> resto_seoul_cheap_vietnamese_1stars resto_seoul_cheap_vietnamese_5stars ,141
 in seoul,how many people would be in your party,<KB> resto_seoul_cheap_vietnamese_1stars resto_seoul_cheap_vietnamese_5stars ,141
 we will be six,which price range are looking for,<KB> resto_seoul_cheap_vietnamese_1stars resto_seoul_cheap_vietnamese_5stars ,141
 i am looking for a cheap restaurant,ok let me look into some options for you,<KB> resto_seoul_cheap_vietnamese_1stars resto_seoul_cheap_vietnamese_5stars ,141
 <SILENCE>,what do you think of this option: resto_seoul_cheap_vietnamese_5stars,<KB> resto_seoul_cheap_vietnamese_1stars resto_seoul_cheap_vietnamese_5stars ,141
 that looks great,great let me do the reservation,<KB> resto_seoul_cheap_vietnamese_1stars resto_seoul_cheap_vietnamese_5stars ,141
 hi,hello what can i help you with today,,142
 can you make a restaurant reservation in hanoi with korean cuisine,i'm on it,<KB> resto_hanoi_expensive_korean_5stars resto_hanoi_expensive_korean_7stars ,142
 <SILENCE>,how many people would be in your party,<KB> resto_hanoi_expensive_korean_5stars resto_hanoi_expensive_korean_7stars ,142
 for four people please,which price range are looking for,<KB> resto_hanoi_expensive_korean_5stars resto_hanoi_expensive_korean_7stars ,142
 i am looking for a expensive restaurant,ok let me look into some options for you,<KB> resto_hanoi_expensive_korean_5stars resto_hanoi_expensive_korean_7stars ,142
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_korean_7stars,<KB> resto_hanoi_expensive_korean_5stars resto_hanoi_expensive_korean_7stars ,142
 no this does not work for me,sure let me find an other option for you,<KB> resto_hanoi_expensive_korean_5stars resto_hanoi_expensive_korean_7stars ,142
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_korean_5stars,<KB> resto_hanoi_expensive_korean_5stars resto_hanoi_expensive_korean_7stars ,142
 no i don't like that,sure let me find an other option for you,<KB> resto_hanoi_expensive_korean_5stars resto_hanoi_expensive_korean_7stars ,142
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_korean_4stars,<KB> resto_hanoi_expensive_korean_5stars resto_hanoi_expensive_korean_7stars ,142
 let's do it,great let me do the reservation,<KB> resto_hanoi_expensive_korean_5stars resto_hanoi_expensive_korean_7stars ,142
 hi,hello what can i help you with today,,143
 may i have a table with thai cuisine,i'm on it,<KB> resto_bangkok_moderate_thai_6stars resto_bangkok_moderate_thai_8stars ,143
 <SILENCE>,where should it be,<KB> resto_bangkok_moderate_thai_6stars resto_bangkok_moderate_thai_8stars ,143
 bangkok please,how many people would be in your party,<KB> resto_bangkok_moderate_thai_6stars resto_bangkok_moderate_thai_8stars ,143
 we will be four,which price range are looking for,<KB> resto_bangkok_moderate_thai_6stars resto_bangkok_moderate_thai_8stars ,143
 i am looking for a moderate restaurant,ok let me look into some options for you,<KB> resto_bangkok_moderate_thai_6stars resto_bangkok_moderate_thai_8stars ,143
 <SILENCE>,what do you think of this option: resto_bangkok_moderate_thai_8stars,<KB> resto_bangkok_moderate_thai_6stars resto_bangkok_moderate_thai_8stars ,143
 do you have something else,sure let me find an other option for you,<KB> resto_bangkok_moderate_thai_6stars resto_bangkok_moderate_thai_8stars ,143
 <SILENCE>,what do you think of this option: resto_bangkok_moderate_thai_7stars,<KB> resto_bangkok_moderate_thai_6stars resto_bangkok_moderate_thai_8stars ,143
 no this does not work for me,sure let me find an other option for you,<KB> resto_bangkok_moderate_thai_6stars resto_bangkok_moderate_thai_8stars ,143
 <SILENCE>,what do you think of this option: resto_bangkok_moderate_thai_6stars,<KB> resto_bangkok_moderate_thai_6stars resto_bangkok_moderate_thai_8stars ,143
 no this does not work for me,sure let me find an other option for you,<KB> resto_bangkok_moderate_thai_6stars resto_bangkok_moderate_thai_8stars ,143
 <SILENCE>,what do you think of this option: resto_bangkok_moderate_thai_3stars,<KB> resto_bangkok_moderate_thai_6stars resto_bangkok_moderate_thai_8stars ,143
 i love that,great let me do the reservation,<KB> resto_bangkok_moderate_thai_6stars resto_bangkok_moderate_thai_8stars ,143
 hello,hello what can i help you with today,,144
 i'd like to book a table in tokyo with vietnamese food,i'm on it,<KB> resto_tokyo_moderate_vietnamese_4stars resto_tokyo_moderate_vietnamese_6stars ,144
 <SILENCE>,how many people would be in your party,<KB> resto_tokyo_moderate_vietnamese_4stars resto_tokyo_moderate_vietnamese_6stars ,144
 we will be eight,which price range are looking for,<KB> resto_tokyo_moderate_vietnamese_4stars resto_tokyo_moderate_vietnamese_6stars ,144
 in a moderate price range please,ok let me look into some options for you,<KB> resto_tokyo_moderate_vietnamese_4stars resto_tokyo_moderate_vietnamese_6stars ,144
 <SILENCE>,what do you think of this option: resto_tokyo_moderate_vietnamese_6stars,<KB> resto_tokyo_moderate_vietnamese_4stars resto_tokyo_moderate_vietnamese_6stars ,144
 that looks great,great let me do the reservation,<KB> resto_tokyo_moderate_vietnamese_4stars resto_tokyo_moderate_vietnamese_6stars ,144
 good morning,hello what can i help you with today,,145
 can you book a table in a expensive price range for two people with japanese food in hanoi,i'm on it,<KB> resto_hanoi_expensive_japanese_2stars resto_hanoi_expensive_japanese_7stars ,145
 <SILENCE>,ok let me look into some options for you,<KB> resto_hanoi_expensive_japanese_2stars resto_hanoi_expensive_japanese_7stars ,145
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_japanese_7stars,<KB> resto_hanoi_expensive_japanese_2stars resto_hanoi_expensive_japanese_7stars ,145
 that looks great,great let me do the reservation,<KB> resto_hanoi_expensive_japanese_2stars resto_hanoi_expensive_japanese_7stars ,145
 good morning,hello what can i help you with today,,146
 may i have a table with thai food in a expensive price range,i'm on it,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,146
 <SILENCE>,where should it be,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,146
 in tokyo,how many people would be in your party,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,146
 for two people please,ok let me look into some options for you,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,146
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_thai_8stars,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,146
 no i don't like that,sure let me find an other option for you,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,146
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_thai_4stars,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,146
 do you have something else,sure let me find an other option for you,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,146
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_thai_2stars,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,146
 i love that,great let me do the reservation,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,146
 hi,hello what can i help you with today,,147
 can you make a restaurant reservation with cantonese food,i'm on it,<KB> resto_tokyo_cheap_cantonese_2stars resto_tokyo_cheap_cantonese_5stars ,147
 <SILENCE>,where should it be,<KB> resto_tokyo_cheap_cantonese_2stars resto_tokyo_cheap_cantonese_5stars ,147
 in tokyo,how many people would be in your party,<KB> resto_tokyo_cheap_cantonese_2stars resto_tokyo_cheap_cantonese_5stars ,147
 for four please,which price range are looking for,<KB> resto_tokyo_cheap_cantonese_2stars resto_tokyo_cheap_cantonese_5stars ,147
 in a cheap price range please,ok let me look into some options for you,<KB> resto_tokyo_cheap_cantonese_2stars resto_tokyo_cheap_cantonese_5stars ,147
 <SILENCE>,what do you think of this option: resto_tokyo_cheap_cantonese_8stars,<KB> resto_tokyo_cheap_cantonese_2stars resto_tokyo_cheap_cantonese_5stars ,147
 no this does not work for me,sure let me find an other option for you,<KB> resto_tokyo_cheap_cantonese_2stars resto_tokyo_cheap_cantonese_5stars ,147
 <SILENCE>,what do you think of this option: resto_tokyo_cheap_cantonese_6stars,<KB> resto_tokyo_cheap_cantonese_2stars resto_tokyo_cheap_cantonese_5stars ,147
 no i don't like that,sure let me find an other option for you,<KB> resto_tokyo_cheap_cantonese_2stars resto_tokyo_cheap_cantonese_5stars ,147
 <SILENCE>,what do you think of this option: resto_tokyo_cheap_cantonese_5stars,<KB> resto_tokyo_cheap_cantonese_2stars resto_tokyo_cheap_cantonese_5stars ,147
 do you have something else,sure let me find an other option for you,<KB> resto_tokyo_cheap_cantonese_2stars resto_tokyo_cheap_cantonese_5stars ,147
 <SILENCE>,what do you think of this option: resto_tokyo_cheap_cantonese_2stars,<KB> resto_tokyo_cheap_cantonese_2stars resto_tokyo_cheap_cantonese_5stars ,147
 let's do it,great let me do the reservation,<KB> resto_tokyo_cheap_cantonese_2stars resto_tokyo_cheap_cantonese_5stars ,147
 hi,hello what can i help you with today,,148
 can you make a restaurant reservation for six in a cheap price range,i'm on it,<KB> resto_seoul_cheap_japanese_1stars resto_seoul_cheap_japanese_2stars ,148
 <SILENCE>,any preference on a type of cuisine,<KB> resto_seoul_cheap_japanese_1stars resto_seoul_cheap_japanese_2stars ,148
 with japanese food,where should it be,<KB> resto_seoul_cheap_japanese_1stars resto_seoul_cheap_japanese_2stars ,148
 in seoul,ok let me look into some options for you,<KB> resto_seoul_cheap_japanese_1stars resto_seoul_cheap_japanese_2stars ,148
 <SILENCE>,what do you think of this option: resto_seoul_cheap_japanese_7stars,<KB> resto_seoul_cheap_japanese_1stars resto_seoul_cheap_japanese_2stars ,148
 that looks great,great let me do the reservation,<KB> resto_seoul_cheap_japanese_1stars resto_seoul_cheap_japanese_2stars ,148
 good morning,hello what can i help you with today,,149
 can you book a table in a cheap price range for eight in hanoi,i'm on it,<KB> resto_hanoi_cheap_japanese_1stars resto_hanoi_cheap_japanese_8stars ,149
 <SILENCE>,any preference on a type of cuisine,<KB> resto_hanoi_cheap_japanese_1stars resto_hanoi_cheap_japanese_8stars ,149
 with japanese food,ok let me look into some options for you,<KB> resto_hanoi_cheap_japanese_1stars resto_hanoi_cheap_japanese_8stars ,149
 <SILENCE>,what do you think of this option: resto_hanoi_cheap_japanese_8stars,<KB> resto_hanoi_cheap_japanese_1stars resto_hanoi_cheap_japanese_8stars ,149
 let's do it,great let me do the reservation,<KB> resto_hanoi_cheap_japanese_1stars resto_hanoi_cheap_japanese_8stars ,149
 hi,hello what can i help you with today,,150
 may i have a table with korean cuisine in a expensive price range for six people,i'm on it,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_8stars ,150
 <SILENCE>,where should it be,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_8stars ,150
 in hanoi,ok let me look into some options for you,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_8stars ,150
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_korean_8stars,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_8stars ,150
 no i don't like that,sure let me find an other option for you,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_8stars ,150
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_korean_6stars,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_8stars ,150
 do you have something else,sure let me find an other option for you,<KB> resto_hanoi_expensive_korean_2stars resto_hanoi_expensive_korean_8stars ,150
