Call,Response,Count
can you make a restaurant reservation in tokyo with japanese food in a moderate price range for eight,i'm on it,268
<SILENCE>,ok let me look into some options for you,268
<SILENCE>,api_call japanese tokyo eight moderate,268
actually i would prefer with thai food,sure is there anything else to update,268
no,ok let me look into some options for you,268
<SILENCE>,api_call thai tokyo eight moderate,268
you rock,you're welcome,268
can you book a table in tokyo with thai cuisine for eight people in a expensive price range,i'm on it,269
<SILENCE>,ok let me look into some options for you,269
<SILENCE>,api_call thai tokyo eight expensive,269
instead could it be for six people,sure is there anything else to update,269
actually i would prefer in a moderate price range,sure is there anything else to update,269
instead could it be in bangkok,sure is there anything else to update,269
actually i would prefer with cantonese cuisine,sure is there anything else to update,269
no,ok let me look into some options for you,269
 <SILENCE>,api_call cantonese bangkok six moderate,269
 thanks,you're welcome,269
can you make a restaurant reservation for four in tokyo in a moderate price range with vietnamese food,i'm on it,270
<SILENCE>,ok let me look into some options for you,270
<SILENCE>,api_call vietnamese tokyo four moderate,270
actually i would prefer with japanese food,sure is there anything else to update,270
actually i would prefer for six,sure is there anything else to update,270
instead could it be in a expensive price range,sure is there anything else to update,270
no,ok let me look into some options for you,270
<SILENCE>,api_call japanese tokyo six expensive,270
 thank you,you're welcome,270
may i have a table with korean food in a expensive price range in seoul for four,i'm on it,271
<SILENCE>,ok let me look into some options for you,271
<SILENCE>,api_call korean seoul four expensive,271
actually i would prefer in a cheap price range,sure is there anything else to update,271
no,ok let me look into some options for you,271
<SILENCE>,api_call korean seoul four cheap,271
you rock,you're welcome,271
i'd like to book a table in beijing with vietnamese cuisine for six people in a cheap price range,i'm on it,272
<SILENCE>,ok let me look into some options for you,272
<SILENCE>,api_call vietnamese beijing six cheap,272
actually i would prefer in tokyo,sure is there anything else to update,272
no,ok let me look into some options for you,272
<SILENCE>,api_call vietnamese tokyo six cheap,272
you rock,you're welcome,272
may i have a table in a expensive price range in seoul for two with korean cuisine,i'm on it,273
<SILENCE>,ok let me look into some options for you,273
<SILENCE>,api_call korean seoul two expensive,273
instead could it be for six,sure is there anything else to update,273
actually i would prefer in bangkok,sure is there anything else to update,273
instead could it be with japanese cuisine,sure is there anything else to update,273
actually i would prefer in a moderate price range,sure is there anything else to update,273
no,ok let me look into some options for you,273
 <SILENCE>,api_call japanese bangkok six moderate,273
 thank you,you're welcome,273
i'd like to book a table with japanese cuisine for two people in beijing in a cheap price range,i'm on it,274
<SILENCE>,ok let me look into some options for you,274
<SILENCE>,api_call japanese beijing two cheap,274
actually i would prefer with cantonese cuisine,sure is there anything else to update,274
instead could it be for eight people,sure is there anything else to update,274
instead could it be in bangkok,sure is there anything else to update,274
actually i would prefer in a moderate price range,sure is there anything else to update,274
no,ok let me look into some options for you,274
 <SILENCE>,api_call cantonese bangkok eight moderate,274
 thanks,you're welcome,274
i'd like to book a table in seoul in a moderate price range for six people with cantonese cuisine,i'm on it,275
<SILENCE>,ok let me look into some options for you,275
<SILENCE>,api_call cantonese seoul six moderate,275
instead could it be for two,sure is there anything else to update,275
no,ok let me look into some options for you,275
<SILENCE>,api_call cantonese seoul two moderate,275
thank you,you're welcome,275
i'd like to book a table for six in a cheap price range with thai cuisine in hanoi,i'm on it,276
<SILENCE>,ok let me look into some options for you,276
<SILENCE>,api_call thai hanoi six cheap,276
actually i would prefer in a moderate price range,sure is there anything else to update,276
instead could it be in beijing,sure is there anything else to update,276
no,ok let me look into some options for you,276
<SILENCE>,api_call thai beijing six moderate,276
thanks,you're welcome,276
i'd like to book a table in hanoi for six in a moderate price range with vietnamese cuisine,i'm on it,277
<SILENCE>,ok let me look into some options for you,277
<SILENCE>,api_call vietnamese hanoi six moderate,277
instead could it be with cantonese food,sure is there anything else to update,277
instead could it be in seoul,sure is there anything else to update,277
instead could it be in a expensive price range,sure is there anything else to update,277
actually i would prefer for two,sure is there anything else to update,277
no,ok let me look into some options for you,277
 <SILENCE>,api_call cantonese seoul two expensive,277
 you rock,you're welcome,277
can you book a table in beijing in a moderate price range for six with cantonese cuisine,i'm on it,278
<SILENCE>,ok let me look into some options for you,278
<SILENCE>,api_call cantonese beijing six moderate,278
instead could it be in seoul,sure is there anything else to update,278
actually i would prefer for four people,sure is there anything else to update,278
