Call,Response,Count
<SILENCE>,any preference on a type of cuisine,327
i love british food,where should it be,327
london please,which price range are looking for,327
in a expensive price range please,ok let me look into some options for you,327
<SILENCE>,api_call british london two expensive,327
may i have a table for eight people in rome with british food,i'm on it,328
<SILENCE>,which price range are looking for,328
in a moderate price range please,ok let me look into some options for you,328
<SILENCE>,api_call british rome eight moderate,328
may i have a table in bombay for two people with italian food,i'm on it,329
<SILENCE>,which price range are looking for,329
i am looking for a cheap restaurant,ok let me look into some options for you,329
<SILENCE>,api_call italian bombay two cheap,329
can you book a table,i'm on it,330
<SILENCE>,any preference on a type of cuisine,330
with indian food,where should it be,330
in rome,how many people would be in your party,330
we will be six,which price range are looking for,330
i am looking for a expensive restaurant,ok let me look into some options for you,330
<SILENCE>,api_call indian rome six expensive,330
i'd like to book a table in madrid with indian food,i'm on it,331
<SILENCE>,how many people would be in your party,331
for six please,which price range are looking for,331
in a expensive price range please,ok let me look into some options for you,331
<SILENCE>,api_call indian madrid six expensive,331
can you book a table in a cheap price range for six in london,i'm on it,332
<SILENCE>,any preference on a type of cuisine,332
i love french food,ok let me look into some options for you,332
<SILENCE>,api_call french london six cheap,332
i'd like to book a table with french cuisine in madrid in a moderate price range for four people,i'm on it,333
<SILENCE>,ok let me look into some options for you,333
<SILENCE>,api_call french madrid four moderate,333
may i have a table for two with british food in bombay,i'm on it,334
<SILENCE>,which price range are looking for,334
i am looking for a cheap restaurant,ok let me look into some options for you,334
<SILENCE>,api_call british bombay two cheap,334
i'd like to book a table for four people,i'm on it,335
<SILENCE>,any preference on a type of cuisine,335
with italian food,where should it be,335
london please,which price range are looking for,335
i am looking for a moderate restaurant,ok let me look into some options for you,335
<SILENCE>,api_call italian london four moderate,335
i'd like to book a table in london,i'm on it,336
<SILENCE>,any preference on a type of cuisine,336
with british food,how many people would be in your party,336
for eight people please,which price range are looking for,336
in a moderate price range please,ok let me look into some options for you,336
<SILENCE>,api_call british london eight moderate,336
may i have a table with french cuisine in a cheap price range in london,i'm on it,337
<SILENCE>,how many people would be in your party,337
for six please,ok let me look into some options for you,337
<SILENCE>,api_call french london six cheap,337
can you make a restaurant reservation in a moderate price range with italian cuisine,i'm on it,338
<SILENCE>,where should it be,338
in paris,how many people would be in your party,338
for two people please,ok let me look into some options for you,338
<SILENCE>,api_call italian paris two moderate,338
can you make a restaurant reservation with italian cuisine in a cheap price range for four,i'm on it,339
<SILENCE>,where should it be,339
in bombay,ok let me look into some options for you,339
<SILENCE>,api_call italian bombay four cheap,339
i'd like to book a table with italian cuisine in a cheap price range for four people,i'm on it,340
<SILENCE>,where should it be,340
madrid please,ok let me look into some options for you,340
<SILENCE>,api_call italian madrid four cheap,340
can you book a table in a expensive price range with italian cuisine in bombay for four,i'm on it,341
<SILENCE>,ok let me look into some options for you,341
<SILENCE>,api_call italian bombay four expensive,341
may i have a table for two in a expensive price range,i'm on it,342
<SILENCE>,any preference on a type of cuisine,342
i love indian food,where should it be,342
paris please,ok let me look into some options for you,342
<SILENCE>,api_call indian paris two expensive,342
may i have a table with italian food in london in a moderate price range,i'm on it,343
<SILENCE>,how many people would be in your party,343
for six please,ok let me look into some options for you,343
<SILENCE>,api_call italian london six moderate,343
