Call,Response,KB,Count
 i love that,great let me do the reservation,<KB> resto_madrid_moderate_italian_4stars resto_madrid_moderate_italian_7stars ,199
 hi,hello what can i help you with today,,200
 i'd like to book a table,i'm on it,<KB> resto_madrid_moderate_british_1stars resto_madrid_moderate_british_5stars ,200
 <SILENCE>,any preference on a type of cuisine,<KB> resto_madrid_moderate_british_1stars resto_madrid_moderate_british_5stars ,200
 with british food,where should it be,<KB> resto_madrid_moderate_british_1stars resto_madrid_moderate_british_5stars ,200
 in madrid,how many people would be in your party,<KB> resto_madrid_moderate_british_1stars resto_madrid_moderate_british_5stars ,200
 we will be six,which price range are looking for,<KB> resto_madrid_moderate_british_1stars resto_madrid_moderate_british_5stars ,200
 i am looking for a moderate restaurant,ok let me look into some options for you,<KB> resto_madrid_moderate_british_1stars resto_madrid_moderate_british_5stars ,200
 <SILENCE>,what do you think of this option: resto_madrid_moderate_british_6stars,<KB> resto_madrid_moderate_british_1stars resto_madrid_moderate_british_5stars ,200
 do you have something else,sure let me find an other option for you,<KB> resto_madrid_moderate_british_1stars resto_madrid_moderate_british_5stars ,200
 <SILENCE>,what do you think of this option: resto_madrid_moderate_british_5stars,<KB> resto_madrid_moderate_british_1stars resto_madrid_moderate_british_5stars ,200
 let's do it,great let me do the reservation,<KB> resto_madrid_moderate_british_1stars resto_madrid_moderate_british_5stars ,200
 hi,hello what can i help you with today,,201
 can you make a restaurant reservation for four people in a moderate price range,i'm on it,<KB> resto_bombay_moderate_british_1stars resto_bombay_moderate_british_6stars ,201
 <SILENCE>,any preference on a type of cuisine,<KB> resto_bombay_moderate_british_1stars resto_bombay_moderate_british_6stars ,201
 i love british food,where should it be,<KB> resto_bombay_moderate_british_1stars resto_bombay_moderate_british_6stars ,201
 in bombay,ok let me look into some options for you,<KB> resto_bombay_moderate_british_1stars resto_bombay_moderate_british_6stars ,201
 <SILENCE>,what do you think of this option: resto_bombay_moderate_british_6stars,<KB> resto_bombay_moderate_british_1stars resto_bombay_moderate_british_6stars ,201
 do you have something else,sure let me find an other option for you,<KB> resto_bombay_moderate_british_1stars resto_bombay_moderate_british_6stars ,201
 <SILENCE>,what do you think of this option: resto_bombay_moderate_british_5stars,<KB> resto_bombay_moderate_british_1stars resto_bombay_moderate_british_6stars ,201
 it's perfect,great let me do the reservation,<KB> resto_bombay_moderate_british_1stars resto_bombay_moderate_british_6stars ,201
 hello,hello what can i help you with today,,202
 may i have a table with british food for two in a moderate price range in paris,i'm on it,<KB> resto_paris_moderate_british_6stars resto_paris_moderate_british_7stars ,202
 <SILENCE>,ok let me look into some options for you,<KB> resto_paris_moderate_british_6stars resto_paris_moderate_british_7stars ,202
 <SILENCE>,what do you think of this option: resto_paris_moderate_british_8stars,<KB> resto_paris_moderate_british_6stars resto_paris_moderate_british_7stars ,202
 it's perfect,great let me do the reservation,<KB> resto_paris_moderate_british_6stars resto_paris_moderate_british_7stars ,202
 hello,hello what can i help you with today,,203
 i'd like to book a table,i'm on it,<KB> resto_paris_cheap_british_2stars resto_paris_cheap_british_7stars ,203
 <SILENCE>,any preference on a type of cuisine,<KB> resto_paris_cheap_british_2stars resto_paris_cheap_british_7stars ,203
 with british food,where should it be,<KB> resto_paris_cheap_british_2stars resto_paris_cheap_british_7stars ,203
 in paris,how many people would be in your party,<KB> resto_paris_cheap_british_2stars resto_paris_cheap_british_7stars ,203
 for two people please,which price range are looking for,<KB> resto_paris_cheap_british_2stars resto_paris_cheap_british_7stars ,203
 i am looking for a cheap restaurant,ok let me look into some options for you,<KB> resto_paris_cheap_british_2stars resto_paris_cheap_british_7stars ,203
 <SILENCE>,what do you think of this option: resto_paris_cheap_british_7stars,<KB> resto_paris_cheap_british_2stars resto_paris_cheap_british_7stars ,203
 i love that,great let me do the reservation,<KB> resto_paris_cheap_british_2stars resto_paris_cheap_british_7stars ,203
 hello,hello what can i help you with today,,204
 can you book a table in paris for two people,i'm on it,<KB> resto_paris_moderate_british_7stars resto_paris_moderate_british_8stars ,204
 <SILENCE>,any preference on a type of cuisine,<KB> resto_paris_moderate_british_7stars resto_paris_moderate_british_8stars ,204
 i love british food,which price range are looking for,<KB> resto_paris_moderate_british_7stars resto_paris_moderate_british_8stars ,204
 i am looking for a moderate restaurant,ok let me look into some options for you,<KB> resto_paris_moderate_british_7stars resto_paris_moderate_british_8stars ,204
 <SILENCE>,what do you think of this option: resto_paris_moderate_british_8stars,<KB> resto_paris_moderate_british_7stars resto_paris_moderate_british_8stars ,204
 do you have something else,sure let me find an other option for you,<KB> resto_paris_moderate_british_7stars resto_paris_moderate_british_8stars ,204
 <SILENCE>,what do you think of this option: resto_paris_moderate_british_7stars,<KB> resto_paris_moderate_british_7stars resto_paris_moderate_british_8stars ,204
 no this does not work for me,sure let me find an other option for you,<KB> resto_paris_moderate_british_7stars resto_paris_moderate_british_8stars ,204
 <SILENCE>,what do you think of this option: resto_paris_moderate_british_6stars,<KB> resto_paris_moderate_british_7stars resto_paris_moderate_british_8stars ,204
 let's do it,great let me do the reservation,<KB> resto_paris_moderate_british_7stars resto_paris_moderate_british_8stars ,204
 hi,hello what can i help you with today,,205
 can you make a restaurant reservation in a expensive price range in paris with french cuisine,i'm on it,<KB> resto_paris_expensive_french_5stars resto_paris_expensive_french_7stars ,205
 <SILENCE>,how many people would be in your party,<KB> resto_paris_expensive_french_5stars resto_paris_expensive_french_7stars ,205
 for six please,ok let me look into some options for you,<KB> resto_paris_expensive_french_5stars resto_paris_expensive_french_7stars ,205
 <SILENCE>,what do you think of this option: resto_paris_expensive_french_8stars,<KB> resto_paris_expensive_french_5stars resto_paris_expensive_french_7stars ,205
 let's do it,great let me do the reservation,<KB> resto_paris_expensive_french_5stars resto_paris_expensive_french_7stars ,205
 good morning,hello what can i help you with today,,206
 i'd like to book a table,i'm on it,<KB> resto_rome_moderate_british_2stars resto_rome_moderate_british_8stars ,206
 <SILENCE>,any preference on a type of cuisine,<KB> resto_rome_moderate_british_2stars resto_rome_moderate_british_8stars ,206
 i love british food,where should it be,<KB> resto_rome_moderate_british_2stars resto_rome_moderate_british_8stars ,206
 rome please,how many people would be in your party,<KB> resto_rome_moderate_british_2stars resto_rome_moderate_british_8stars ,206
 for two people please,which price range are looking for,<KB> resto_rome_moderate_british_2stars resto_rome_moderate_british_8stars ,206
 i am looking for a moderate restaurant,ok let me look into some options for you,<KB> resto_rome_moderate_british_2stars resto_rome_moderate_british_8stars ,206
 <SILENCE>,what do you think of this option: resto_rome_moderate_british_8stars,<KB> resto_rome_moderate_british_2stars resto_rome_moderate_british_8stars ,206
 do you have something else,sure let me find an other option for you,<KB> resto_rome_moderate_british_2stars resto_rome_moderate_british_8stars ,206
 <SILENCE>,what do you think of this option: resto_rome_moderate_british_4stars,<KB> resto_rome_moderate_british_2stars resto_rome_moderate_british_8stars ,206
 no i don't like that,sure let me find an other option for you,<KB> resto_rome_moderate_british_2stars resto_rome_moderate_british_8stars ,206
 <SILENCE>,what do you think of this option: resto_rome_moderate_british_2stars,<KB> resto_rome_moderate_british_2stars resto_rome_moderate_british_8stars ,206
 that looks great,great let me do the reservation,<KB> resto_rome_moderate_british_2stars resto_rome_moderate_british_8stars ,206
 hi,hello what can i help you with today,,207
 can you book a table for six people,i'm on it,<KB> resto_bombay_cheap_italian_1stars resto_bombay_cheap_italian_8stars ,207
 <SILENCE>,any preference on a type of cuisine,<KB> resto_bombay_cheap_italian_1stars resto_bombay_cheap_italian_8stars ,207
 with italian cuisine,where should it be,<KB> resto_bombay_cheap_italian_1stars resto_bombay_cheap_italian_8stars ,207
 in bombay,which price range are looking for,<KB> resto_bombay_cheap_italian_1stars resto_bombay_cheap_italian_8stars ,207
 i am looking for a cheap restaurant,ok let me look into some options for you,<KB> resto_bombay_cheap_italian_1stars resto_bombay_cheap_italian_8stars ,207
 <SILENCE>,what do you think of this option: resto_bombay_cheap_italian_8stars,<KB> resto_bombay_cheap_italian_1stars resto_bombay_cheap_italian_8stars ,207
 do you have something else,sure let me find an other option for you,<KB> resto_bombay_cheap_italian_1stars resto_bombay_cheap_italian_8stars ,207
 <SILENCE>,what do you think of this option: resto_bombay_cheap_italian_4stars,<KB> resto_bombay_cheap_italian_1stars resto_bombay_cheap_italian_8stars ,207
 no this does not work for me,sure let me find an other option for you,<KB> resto_bombay_cheap_italian_1stars resto_bombay_cheap_italian_8stars ,207
 <SILENCE>,what do you think of this option: resto_bombay_cheap_italian_3stars,<KB> resto_bombay_cheap_italian_1stars resto_bombay_cheap_italian_8stars ,207
 no i don't like that,sure let me find an other option for you,<KB> resto_bombay_cheap_italian_1stars resto_bombay_cheap_italian_8stars ,207
 <SILENCE>,what do you think of this option: resto_bombay_cheap_italian_2stars,<KB> resto_bombay_cheap_italian_1stars resto_bombay_cheap_italian_8stars ,207
 no i don't like that,sure let me find an other option for you,<KB> resto_bombay_cheap_italian_1stars resto_bombay_cheap_italian_8stars ,207
 <SILENCE>,what do you think of this option: resto_bombay_cheap_italian_1stars,<KB> resto_bombay_cheap_italian_1stars resto_bombay_cheap_italian_8stars ,207
 i love that,great let me do the reservation,<KB> resto_bombay_cheap_italian_1stars resto_bombay_cheap_italian_8stars ,207
 hello,hello what can i help you with today,,208
 can you book a table in a moderate price range for four,i'm on it,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,208
 <SILENCE>,any preference on a type of cuisine,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,208
 with italian cuisine,where should it be,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,208
 in rome,ok let me look into some options for you,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,208
 <SILENCE>,what do you think of this option: resto_rome_moderate_italian_8stars,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,208
 no this does not work for me,sure let me find an other option for you,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,208
 <SILENCE>,what do you think of this option: resto_rome_moderate_italian_3stars,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,208
